date,label,count,conf
2012-05-08,"""POSITIVE""",19,0.7579374972142672
2012-05-08,NEGATIVE,1,0.8596548636754354
2012-05-09,"""NEGATIVE""",21,0.8841069212981633
2012-05-09,"""POSITIVE""",7,0.7674013801983425
2012-05-10,"""NEGATIVE""",22,0.882117745551196
2012-05-10,"""POSITIVE""",14,0.7654356232711247
2012-05-11,"""NEGATIVE""",28,0.9476176649332047
2012-05-11,"""POSITIVE""",3,0.8067025244235992
2012-05-12,"""NEGATIVE""",107,0.9625144066097581
2012-05-12,"""POSITIVE""",7,0.8078470783574241
2012-05-13,"""NEGATIVE""",100,0.9640816247463226
2012-05-13,"""POSITIVE""",3,0.7138000031312307
2012-05-14,"""NEGATIVE""",107,0.9570464753658972
2012-05-14,"""POSITIVE""",3,0.7788478632767996
2012-05-15,"""NEGATIVE""",129,0.9716446556786235
2012-05-15,"""POSITIVE""",1,0.7204552292823792
2012-05-16,"""NEGATIVE""",47,0.916558378554405
2012-05-16,"""POSITIVE""",4,0.7758708521723747
2012-05-16,POSITIVE,2,0.9034745544195175
2012-05-17,"""NEGATIVE""",67,0.9522989983878919
2012-05-17,"""POSITIVE""",1,0.7096634209156036
2012-05-18,"""NEGATIVE""",84,0.9576408745987075
2012-05-18,"""POSITIVE""",4,0.7232984155416489
2012-05-19,"""NEGATIVE""",99,0.9675775095067843
2012-05-19,"""POSITIVE""",3,0.864007810751597
2012-05-20,"""NEGATIVE""",144,0.9300197932041354
2012-05-20,"""POSITIVE""",2,0.60622438788414
2012-05-20,NEGATIVE,1,0.9961850643157959
2012-05-21,"""NEGATIVE""",111,0.966723891528877
2012-05-21,"""POSITIVE""",4,0.6869366765022278
2012-05-21,NEGATIVE,1,0.9946737289428711
2012-05-22,"""NEGATIVE""",158,0.9663259600159488
2012-05-22,"""POSITIVE""",1,0.7571718394756317
2012-05-23,"""NEGATIVE""",72,0.9572504195902083
2012-05-23,"""POSITIVE""",4,0.6073650643229485
2012-05-24,"""NEGATIVE""",32,0.9294891096651554
2012-05-24,"""POSITIVE""",2,0.8282136917114258
2012-05-25,"""NEGATIVE""",17,0.9094418725546669
2012-05-25,"""POSITIVE""",1,0.7552852630615234
2012-05-25,POSITIVE,1,0.9771959781646729
2012-05-26,"""NEGATIVE""",30,0.9477305094401042
2012-05-26,"""POSITIVE""",5,0.7584417164325714
2012-05-26,NEGATIVE,1,0.9992295503616333
2012-05-27,"""NEGATIVE""",23,0.9552310381246649
